Name,ProductGroup,SKU,Barcode,MeasurementUnit,Cost,Markup,Price,Tax,IsTaxInclusivePrice,IsPriceChangeAllowed,IsUsingDefaultQuantity,IsService,IsEnabled,Description,Supplier,ReorderPoint,PreferredQuantity,LowStockWarning,WarningQuantity
Allopurinol 300mg Tab,Pharmaceuticals,,2212172005501,,18.89,48.2266,28.0,,0,0,1,0,1,Exp: 08/25,,0,0,1,1
Olanzapine 5mg Tab ( sun pharma),Pharmaceuticals,,2212172015333,,45.89,46.0013,67.0,,0,0,1,0,1,Exp: 02/24,,0,0,1,1
Olanzapine 5mg (Teva),Pharmaceuticals,,2212172016477,,15,50,22.5,,0,0,1,0,1,Exp: 01/24,,0,0,1,1
Olanzapine 2.5mg Tab (Vega),Pharmaceuticals,,2212172018402,,3.57,40.056,5.0,,0,0,1,0,1,Exp: 12/25,,0,0,1,1
Olanzapine 10mg Tab (Dr. Reddys),Pharmaceuticals,,2212172023161,,21.42,40.056,30.0,,0,0,1,0,1,Exp: 12/23,,0,0,1,1
Sertraline 50mg Tab UK,Pharmaceuticals,,2212172024397,,33.65,44.1308,48.5,,0,0,1,0,1,Exp: 01/24,,0,0,1,1
Epilin 200mgb Tab,Pharmaceuticals,,2212172025356,,178.57,40.0011,250.0,,0,0,1,0,1,Exp: 10/24,,0,0,1,1
Mectizan 3mg Tab,Pharmaceuticals,,2212172027459,,1.42,40.8451,2.0,,0,0,1,0,1,Exp: 01/23,,0,0,1,1
Carbamazepine 200mg Tab (Exeter),Pharmaceuticals,,2212172032064,,0.64,56.25,1.0,,0,0,1,0,1,Exp: 01/23,,0,0,1,1
Salamol Inhaler,Pharmaceuticals,,2212172038028,,65.6,44.8171,95.0,,0,0,1,0,1,Exp: 09/24,,0,0,1,1
Esomega 40mg Tab ,Pharmaceuticals,,2212172043572,,3.57,180.112,10.0,,0,0,1,0,1,Exp: 03/25,,0,0,1,1
Nospa 40mg Tab,Pharmaceuticals,,2212172052277,,1.7,47.0588,2.5,,0,0,1,0,1,Exp: 05/24,,0,0,1,1
Lodian Cap(Loperamide) 2mg,Pharmaceuticals,,2212172058347,,2.14,40.1869,3.0,,0,0,1,0,1,Exp: 07/24,,0,0,1,1
Quol-125mg Supp,Pharmaceuticals,,2212172107168,,1.16,72.4138,2.0,,0,0,1,0,1,Exp: 04/25,,0,0,1,1
Para-Denk 250 Supp,Pharmaceuticals,,2212172110410,,5.24,52.6718,8.0,,0,0,1,0,1,Exp: 05/24,,0,0,1,1
Wormbat 400 Tab,Pharmaceuticals,,2212172121492,,3.5,185.7143,10.0,,0,0,1,0,1,Exp: 05/24,,0,0,1,1
Mist Pot Cit 200ml,Pharmaceuticals,,2212172128118,,4.5,166.6667,12.0,,0,0,1,0,1,Exp: 07/24,,0,0,1,1
Vigomax Forte,Pharmaceuticals,,2212172148147,,42.85,40.0233,60.0,,0,0,1,0,1,Exp: 12/23,,0,0,1,1
Tentex Royal Caps,Pharmaceuticals,,2212172150591,,6,41.6667,8.5,,0,0,1,0,1,Exp: 08/24,,0,0,1,1
Rough Rider Condom,Pharmaceuticals,,2212172153424,,17.98,66.8521,30.0,,0,0,1,0,1,Exp: 10/26,,0,0,1,1
Skyn Condom,Pharmaceuticals,,2212172154469,,5.71,40.1051,8.0,,0,0,1,0,1,Exp: 01/26,,0,0,1,1
Ronagra Jelly 100mg,Pharmaceuticals,,2212172203563,,4.28,40.1869,6.0,,0,0,1,0,1,Exp: 05/24,,0,0,1,1
Power Gum,Pharmaceuticals,,2212172206175,,7,42.8571,10.0,,0,0,1,0,1,Exp: 01/25,,0,0,1,1
Xylitol Gum,Pharmaceuticals,,2212172207493,,25,44,36.0,,1,1,1,0,1,Exp: 01/25,,0,0,1,1
Lubrimax,Pharmaceuticals,,2212172214545,,25,60,40.0,,0,0,1,0,1,Exp: 10/24,,0,0,1,1
Hand sanitizer (Luex),Pharmaceuticals,,2212172217430,,6.42,40.1869,9.0,,0,0,1,0,1,Exp: 10/23,,0,0,1,1
Triplixan 10mg/2.5mg/10mg Tab,Pharmaceuticals,,2212172234291,,12.85,40.0778,18.0,,0,0,1,0,1,Exp: 02/24,,0,0,1,1
CO-DIOVAN TAB 160MG TAB,Pharmaceuticals,,2212172236158,,7.85,40.1274,11.0,,0,0,1,0,1,Exp: 03/24,,0,0,1,1
Natrixam 1.5mg/5mg Tab,Pharmaceuticals,,2212172241442,,5.35,40.1869,7.5,,0,0,1,0,1,Exp: 03/23,,0,0,1,1
Natrixam 1.5mg/10mg Tab,Pharmaceuticals,,2212172242517,,5.233,52.876,8.0,,0,0,1,0,1,Exp: 09/23,,0,0,1,1
Lisonova 20mg Tab (Lisinopril),Pharmaceuticals,,2212172244078,,13.21,40.0454,18.5,,0,0,1,0,1,Exp: 03/25,,0,0,1,1
Lisonova HT2 10/12.5mg Tab,Pharmaceuticals,,2212172246454,,13.21,40.0454,18.5,,0,0,1,0,1,Exp: 03/25,,0,0,1,1
ZESTRIL TABS 20MG (LISINOPRIL),Pharmaceuticals,,2212172252141,,13.8,44.9275,20.0,,0,0,1,0,1,Exp: 02/24,,0,0,1,1
Losar-Denk 50mg,Pharmaceuticals,,2212172303393,,1.97,103.0457,4.0,,0,0,1,0,1,Exp: 05/25,,0,0,1,1
Losartan Potassium 100mg (Teva),Pharmaceuticals,,2212172305205,,36.88,49.1323,55.0,,0,0,1,0,1,Exp: 12/24,,0,0,1,1
Losartan Potassium 50mg (Teva),Pharmaceuticals,,2212172307063,,19.89,50.8296,30.0,,0,0,1,0,1,Exp: 01/25,,0,0,1,1
Losartan-Denk 100mg,Pharmaceuticals,,2212172308053,,76,40.7895,107.0,,0,0,1,0,1,Exp: 02/25,,0,0,1,1
ATENOLOL 50MG (UK),Pharmaceuticals,,2212172315594,,22.3,34.5291,30.0,,0,0,1,0,1,Exp: 07/24,,0,0,1,1
Bisoprolol Fumarate Tabs 2.5mg (Sandoz),Pharmaceuticals,,2212172320321,,20,50,30.0,,0,0,1,0,1,Exp: 12/26,,0,0,1,1
Furosemide Tab 20mg (Teva),Pharmaceuticals,,2212172336476,,8.92,40.1345,12.5,,0,0,1,0,1,Exp: 01/24,,0,0,1,1
Metronidazole Gel,Pharmaceuticals,,2212172343177,,50,40,70.0,,0,0,1,0,1,Exp: 04/23,,0,0,1,1
Extra Virgin Olive Oil Ear Drops,Pharmaceuticals,,2212180003575,,48.5,104.1237,99.0,,0,0,1,0,1,Exp: 02/23,,0,0,1,1
Hot Naso - Adults (Ephdrine),Pharmaceuticals,,2212180005364,,15,66.6667,25.0,,0,0,1,0,1,Exp: 09/24,,0,0,1,1
Cold Naso - Children (Ephdrine),Pharmaceuticals,,2212180006545,,15,46.6667,22.0,,0,0,1,0,1,Exp: 05/24,,0,0,1,1
Optrex Allergy Eye Drops,Pharmaceuticals,,2212180013253,,69.28,40.0115,97.0,,0,0,1,0,1,Exp: 04/24,,0,0,1,1
Candid Clotrimazole Soln 15ml,Pharmaceuticals,,2212180015295,,9.64,40.0415,13.5,,0,0,1,0,1,Exp: 11/23,,0,0,1,1
Xylo acino 0.05% Children,Pharmaceuticals,,2212180031103,,103,44.6602,149.0,,0,0,1,0,1,Exp: 09/23,,0,0,1,1
Asmanol Tab,Pharmaceuticals,,2212180034340,,1.7,47.0588,2.5,,0,0,1,0,1,Exp: 04/26,,0,0,1,1
kwick Action Tab,Pharmaceuticals,,2212180037082,,2,50,3.0,,0,0,1,0,1,Exp: 06/24,,0,0,1,1
Panadol Extra Strips,Pharmaceuticals,,2212180040594,,7.14,40.056,10.0,,0,0,1,0,1,Exp: 07/24,,0,0,1,1
Panadol Strips,Pharmaceuticals,,2212180041508,,6.42,40.1869,9.0,,0,0,1,0,1,Exp: 11/24,,0,0,1,1
Paracetamol Tab (Local),Pharmaceuticals,,2212180043328,,0.75,166.6667,2.0,,0,0,1,0,1,Exp: 05/26,,0,0,1,20
Glimer 4mg Tab,Pharmaceuticals,,2212190823194,,3.92,40.3061,5.5,,0,0,1,0,1,Exp: 07/23,,0,0,1,1
Ibuprofen Tabs 200mg Uk,Pharmaceuticals,,2212190846490,,5.71,40.1051,8.0,,0,0,1,0,1,Exp: 02/25,,0,0,1,1
Ibuprofen-Denk 600mg Tab,Pharmaceuticals,,2212190852392,,2.85,40.3509,4.0,,0,0,1,0,1,Exp: 04/23,,0,0,1,1
Diclo-Denk Retard 100mg Tab,Pharmaceuticals,,2212190854174,,33.2,56.6265,52.0,,0,0,1,0,1,Exp: 03/24,,0,0,1,1
Robaxin 750mg Tab,Pharmaceuticals,,2212190911488,,4.3,51.1628,6.5,,0,0,1,0,1,Exp: 03/27,,0,0,1,1
Paracetamol 500mg Tabs UK (Pack),Pharmaceuticals,,2212190927175,,10.71,40.056,15.0,,0,0,1,0,1,Exp: 02/24,,0,0,1,1
Paracetamol 500mg Tabs UK/strip,Pharmaceuticals,,2212190930021,,3.2,56.25,5.0,,0,0,1,0,1,Exp: 03/24,,0,0,1,10
Alka-Seltzer,Pharmaceuticals,,2212190933145,,7.57,58.5205,12.0,,0,0,1,0,1,Exp: 10/24,,0,0,1,1
Slow-K 600mg Tab,Pharmaceuticals,,2212190934524,,4.2,42.8571,6.0,,0,0,1,0,1,Exp: 11/24,,0,0,1,1
Beechams All in One Syr,Pharmaceuticals,,2212190936146,,98,42.8571,140.0,,0,0,0,0,0,Exp: 05/25,,0,0,1,1
Baclofen 10mg Tab,Pharmaceuticals,,2212190942109,,0.85,135.2941,2.0,,0,0,1,0,1,Exp: 12/23,,0,0,1,1
Tramadol 50mg caps,Pharmaceuticals,,2212190944479,,2,150,5.0,,0,0,1,0,1,Exp: 02/25,,0,0,1,1
Tadol 50mg Caps,Pharmaceuticals,,2212190953075,,4.1,46.3415,6.0,,0,0,1,0,1,Exp: 10/26,,0,0,1,1
Orlistat 120mg Cap,Pharmaceuticals,,2212191005414,,8.2,40.3,11.5046,,0,0,1,0,1,Exp: 02/24,,0,0,1,1
Benzyl Benzoate (Exeter),Pharmaceuticals,,2212191008569,,19.8,51.5152,30.0,,0,0,1,0,1,Exp: 02/25,,0,0,1,1
Ayrton Para 16's 500mg Tab (Pack),Pharmaceuticals,,2212191015055,,6.42,40.1869,9.0,,0,0,1,0,1,Exp: 02/25,,0,0,1,1
Gacet 500mg Supp,Pharmaceuticals,,2212191016113,,2.5,40,3.5,,0,0,1,0,1,Exp: 09/23,,0,0,1,1
Quol-250mg Supp,Pharmaceuticals,,2212191018544,,1.3,92.3077,2.5,,0,0,1,0,1,Exp: 04/25,,0,0,1,1
Simvastatin 20mg Tab (Teva),Pharmaceuticals,,2212191034094,,9.28,40.0862,13.0,,0,0,1,0,1,Exp: 02/23,,0,0,1,1
Frelet 75mg Tab,Pharmaceuticals,,2212191037231,,27,48.1481,40.0,,0,0,1,0,1,Exp: 03/24,,0,0,1,1
Epilin Syr 300ml,Pharmaceuticals,,2212191048237,,191.07,40.001,267.5,,0,0,1,0,1,Exp: 11/24,,0,0,1,1
Orelox 200mg Tab,Pharmaceuticals,,2212191050056,,22.8,40.3509,32.0,,0,0,1,0,1,Exp: 02/24,,0,0,1,1
Flucloxacillin 500MG Caps (Exeter),Pharmaceuticals,,2212191053392,,35.71,40.0168,50.0,,0,0,1,0,1,Exp: 01/24,,0,0,1,1
Amoxicillin Caps 500mg (Accord),Pharmaceuticals,,2212191056201,,28.57,40.007,40.0,,0,0,1,0,1,Exp: 12/23,,0,0,1,1
Indomethacin Caps 25mg (Letap),Pharmaceuticals,,2212191104117,,0.82,143.9024,2.0,,0,0,1,0,1,Exp: 04/24,,0,0,1,1
Co-TriMoxazole Tab 80/400mg (Letap),Pharmaceuticals,,2212191107026,,1.78,40.4494,2.5,,0,0,1,0,1,Exp: 02/24,,0,0,1,1
Permoxyl 250mg Caps (ECL),Pharmaceuticals,,2212191111276,,3.9,41.0256,5.5,,0,0,1,0,1,Exp: 01/25,,0,0,1,1
Secnidex 1g Tab,Pharmaceuticals,,2212191137207,,6.42,40.1869,9.0,,0,0,1,0,1,Exp: 05/24,,0,0,1,1
t,Pharmaceuticals,,2212191138211,,8,50,12.0,,0,0,0,0,0,Exp: 10/23,,0,0,1,1
Tagera Forte Tab,Pharmaceuticals,,2212191139294,,13.5,40.7407,19.0,,0,0,1,0,1,Exp: 03/25,,0,0,1,1
Nitrofurantoin 50mg Tab,Pharmaceuticals,,2212191141587,,4.5,55.5556,7.0,,0,0,1,0,1,Exp: 01/25,,0,0,1,1
Nitrofurantoin 100mg Tab,Pharmaceuticals,,2212191142478,,5.3,88.6792,10.0,,0,0,1,0,1,Exp: 11/24,,0,0,1,1
Daraprim 25mg Tab,Pharmaceuticals,,2212191145073,,12.5,40,17.5,,0,0,1,0,1,Exp: 09/26,,0,0,1,1
Enacof 250mg Tab,Pharmaceuticals,,2212191209553,,2.5,40,3.5,,0,0,1,0,1,Exp: 10/24,,0,0,1,1
DOXYCYCLINE  100MG  caps (ECL),Pharmaceuticals,,2212191216322,,9.8,53.0612,15.0,,0,0,1,0,1,Exp: 02/25,,0,0,1,1
Orelox 100mg Tab,Pharmaceuticals,,2212191217541,,15.7,40.1274,22.0,,0,0,1,0,1,Exp: 06/24,,0,0,1,1
Lonart Forte 40/240 Tab,Pharmaceuticals,,2212191227151,,17,47.0588,25.0,,0,0,1,0,1,Exp: 05/24,,0,0,1,1
Mycovin 500mg Caps (ECL),Pharmaceuticals,,2212191257592,,17.2,45.3488,25.0,,0,0,1,0,1,Exp: 05/26,,0,0,1,1
Clindamycin 300mg Caps Ext,Pharmaceuticals,,2212191328469,,1.78,40.4494,2.5,,0,0,1,0,1,Exp: 09/24,,0,0,1,1
Asclav 625mg Tab (POM),Pharmaceuticals,,2212191340317,,36,45.8333,52.5,,0,0,1,0,1,Exp: 10/23,,0,0,1,1
B-Clar (Clarithromycin) 500mg Tab,Pharmaceuticals,,2212191347217,,3.6,52.7778,5.5,,0,0,1,0,1,Exp: 10/23,,0,0,1,1
Oxy-pol Eye Oint.,Pharmaceuticals,,2212191409281,,29.9,45.4849,43.5,,0,0,1,0,1,Exp: 04/24,,0,0,1,1
Heat Aid Skin/Pad,Pharmaceuticals,,2212191449454,,7.14,40.056,10.0,,0,0,1,0,1,Exp: 11/23,,0,0,1,1
Robb s/s (can),Pharmaceuticals,,2212191456216,,1.42,40.8451,2.0,,0,0,1,0,1,Exp: 12/23,,0,0,1,1
Freez Gel 200ml,Pharmaceuticals,,2212191505495,,21,42.8571,30.0,,0,0,1,0,1,Exp: 08/24,,0,0,1,1
Histagan Cream 25g,Pharmaceuticals,,2212191509578,,60,40,84.0,,0,0,1,0,1,Exp: 10/23,,0,0,1,1
Advantan (methylprednisolone) Cream,Pharmaceuticals,,2212191511533,,78,47.4359,115.0,,0,0,1,0,1,Exp: 05/25,,0,0,1,2
Da Hia da Herbal Oint,Pharmaceuticals,,2212191513032,,5,40,7.0,,0,0,1,0,1,Exp: 05/25,,0,0,1,1
Sana Nasal Drop 10ml,Pharmaceuticals,,2212191523406,,5,40,7.0,,0,0,1,0,1,Exp: 06/25,,0,0,1,1
Nasaline Drop 10ml,Pharmaceuticals,,2212191528241,,10,70,17.0,,0,0,1,0,1,Exp: 09/23,,0,0,1,1
Nizoral 2% Cream 15g,Pharmaceuticals,,2212191551478,,151.8,41.6337,215.0,,0,0,1,0,1,Exp: 10/24,,0,0,1,1
CHLO EYE DROPS,Pharmaceuticals,,2212191618560,,4.9,104.0816,10.0,,0,0,1,0,1,Exp: 09/24,,0,0,1,1
(ROGOPHEN) CHLORAMPHENICOL EYE DROPS,Pharmaceuticals,,2212191620488,,3.57,40.056,5.0,,0,0,1,0,1,Exp: 12/23,,0,0,1,1
Dexatrol Eye Oint,Pharmaceuticals,,2212191627562,,31.9,45.768,46.5,,0,0,1,0,1,Exp: 01/24,,0,0,1,1
Optrex Blood Shot,Pharmaceuticals,,2212191631545,,85.71,40.007,120.0,,0,0,1,0,1,Exp: 10/23,,0,0,1,1
Optrex Refreshing Eye Drop,Pharmaceuticals,,2212191633228,,85.71,40.007,120.0,,0,0,1,0,1,Exp: 02/25,,0,0,1,1
Betoptic Eye Drop,Pharmaceuticals,,2212191638193,,25,40,35.0,,0,0,1,0,1,Exp: 09/24,,0,0,1,1
Visine Red Eye Comfort,Pharmaceuticals,,2212191640523,,85.71,40.007,120.0,,0,0,1,0,1,Exp: 04/24,,0,0,1,1
Ganfort Eye Drop,Pharmaceuticals,,2212191643463,,214.28,158.5402,554.0,,0,0,1,0,1,Exp: 03/23,,0,0,1,1
Promicine Syr,Pharmaceuticals,,2212201428592,,3.57,40.056,5.0,,0,0,1,0,1,Exp: 03/24,,0,0,1,1
Paracetamol Inj IV Troge,Pharmaceuticals,,2212201453389,,18.21,40.0329,25.5,,0,0,1,0,1,Exp: 07/24,,0,0,1,1
Gentamycin Inj 80mg/2mg,Pharmaceuticals,,2212201458445,,1.42,111.2676,3.0,,0,0,1,0,1,Exp: 06/24,,0,0,1,1
Procaine Penicilin Inj,Pharmaceuticals,,2212201508003,,21.42,40.056,30.0,,0,0,1,0,1,Exp: 11/23,,0,0,1,1
Given Cet,Pharmaceuticals,,2212201510259,,3.57,40.056,5.0,,0,0,1,0,1,Exp: 10/26,,0,0,1,1
Ciprofloxacin 200mg/100ml Inj,Pharmaceuticals,,2212201513045,,7.8,41,10.998,,0,0,1,0,1,Exp: 07/24,,0,0,1,1
Permethrin 5% 30g,Pharmaceuticals,,2212201552181,,130.52,45.5716,190.0,,0,0,1,0,1,Exp: 03/24,,0,0,1,1
CO-DIOVAN TAB 160/12.5MG,Pharmaceuticals,,2212201644404,,8.2,46.3415,12.0,,0,0,1,0,1,Exp: 12/24,,0,0,1,1
ATORVASTATIN 40MG (UK),Pharmaceuticals,,2212201747273,,16.07,40.0124,22.5,,0,0,1,0,1,Exp: 04/24,,0,0,1,1
Coalgate Total Vit C,Non-pharmaceuticals,1,2212251918401,,23.5,29.7872,30.5,,0,0,1,0,1,EXP. 6/25,,5,12,1,5
Prolife Vit C/ Zinc Eff,Pharmaceuticals,2,2212252010357,,32,56.25,50.0,,0,0,1,0,1,EXP.10/24,,5,10,1,5
Taabea Taacum,Pharmaceuticals,3,2212252013488,,25,40,35.0,,0,0,1,0,1,EXP.9/23,,5,6,1,5
FML Neo Eye Drop,Pharmaceuticals,4,2212252028048,,92.5,40.5405,130.0,,0,0,1,0,1,EXP. 9/23,,2,5,1,2
Januvia 100mg,,5,2212252035473,,7.86,39.9491,11.0,,0,0,1,0,1,EXP. 3/25,,10,30,1,10
VOLTAREN RETARD 100MG TAB,Pharmaceuticals,7,2212252054283,,5.7,40.3509,8.0,,0,0,1,0,1,EXP. 3/24,,10,50,1,10
ALDOMET 500MG TAB,Pharmaceuticals,8,2212252117445,,3.83,56.658,6.0,,0,0,1,0,1,EXP.4/24,,15,60,1,15
MALARIA KIT EZECHECK,Pharmaceuticals,9,2212252123446,,10.72,39.9254,15.0,,0,0,1,0,1,EXP. 1/24,,25,50,1,15
AMOKSICLAV 228.5 SUSP,Pharmaceuticals,10,2212252152545,,56.4,32.9787,75.0,,0,0,1,0,1,,,5,10,1,5
AMOKSICLAV 457MG/5ML SUSP,Pharmaceuticals,11,2212252159414,,45,77.7778,80.0,,0,0,1,0,1,,,5,10,1,5
HAID VIT E 200IU 30'S,Pharmaceuticals,12,2212252204183,,130,45,188.5,,0,0,1,0,1,,,2,5,1,2
Taabea Mixture,Pharmaceuticals,13,2301011638205,,22.22,44.0144,32.0,,0,0,1,0,1,,,4,0,1,4
Omron Thermoter,Non-pharmaceuticals,14,2301011803030,,70,42.8571,100.0,,0,0,1,0,1,,,3,0,1,2
Syphyllis Test kit,Non-pharmaceuticals,15,2301012233133,,2.2,1263.6364,30.0,,0,0,1,0,1,,,10,50,1,10
Loreal Men Anti Persp,Non-pharmaceuticals,16,2301012241442,,40.95,46.5201,60.0,,0,0,1,0,1,,,5,0,1,3
Jergens Body Lotion,Non-pharmaceuticals,17,2301012252431,,111,62.1622,180.0,,0,0,1,0,1,,,2,2,1,2
Palmers Skin Success Fade Milk Iotion,Non-pharmaceuticals,18,2301012258433,,130,35.3846,176.0,,0,0,1,0,1,,,2,2,1,2
Decatylen Loz,Pharmaceuticals,19,2301012301344,,3.35,49.2537,5.0,,1,1,1,0,1,,,10,0,1,10
Pregnacare Him&Her,Pharmaceuticals,20,2301012318373,,189.68,44.981,275.0,,0,0,1,0,1,,,2,4,1,2
Clear&Simple Preg Test,Non-pharmaceuticals,21,2301012339477,,24.36,47.7833,36.0,,0,0,1,0,1,,,5,5,1,2
COLDRID TABLET,Pharmaceuticals,22,2301020011334,,1.43,179.7203,4.0,,0,0,0,0,1,,,20,100,1,10
Polygynax pess 6's,,24,,,65,46.1538,95.0,,1,1,1,0,1,,,2,2,1,2
valupak vit E 400IU,Pharmaceuticals,25,2301020037150,,76.5,45.098,111.0,,0,0,1,0,1,,,5,5,1,5
BENYLIN 4 FLU SYR,,26,,,72,40.2778,101.0,,0,0,1,0,1,,,2,5,1,2
Arthetrine Tab 80/480mg,Pharmaceuticals,28,2301072045318,,10,50,15.0,,0,0,1,0,1,,,5,0,1,5
Ebony condom,Non-pharmaceuticals,29,2301072105067,,6,100,12.0,,0,0,1,0,1,,,20,0,1,10
Indomethacine cap 25mg,,30,,,1,100,2.0,,0,0,1,0,0,,,20,0,1,10
Klire Inhaler,Pharmaceuticals,31,2301072129193,,5.5,45.4545,8.0,,0,0,1,0,1,,,10,0,1,5
Clamydia Test kits,,32,2301072144486,,10,200,30.0,,0,0,1,0,1,,,15,0,1,10
Haemoglobin syrup Letap,Pharmaceuticals,33,2301072154065,,6.3,58.7302,10.0,,0,0,1,0,1,,,5,0,1,5
Ceres Drink 1L,Non-pharmaceuticals,34,2301072211386,,30.8,62.3377,50.0,,0,0,1,0,1,,,0,0,1,3
Epicrom 4% 10ml,,35,,,41,40.2439,57.5,,0,0,1,0,1,,,0,0,1,3
Ensure ,Non-pharmaceuticals,36,2409011523566,,30,50,45.0,,0,0,1,0,1,,,0,0,1,0
Femfresh Intimate  Wash 250ml,Pharmaceuticals,37,2301082305457,,48.6,95.4733,95.0,,0,0,1,0,1,,,0,0,1,2
Ginko Biloba caps,Pharmaceuticals,38,2301082312394,,101,43.5644,145.0,,0,0,1,0,1,,,0,0,1,2
Lariam 250mg tab,Pharmaceuticals,39,2301082326391,,56.4,40.0709,79.0,,0,0,1,0,1,,,0,0,1,4
Dental Floss 30's,Non-pharmaceuticals,40,2301092211274,,20,50,30.0,,0,0,1,0,1,,,0,0,1,5
Flumal tab,Pharmaceuticals,41,2301092228296,,10.5,42.8571,15.0,,0,0,1,0,1,,,0,0,1,5
K-Y Jelly classic 57g,Pharmaceuticals,42,2301092246429,,86.5,40.4624,121.5,,0,0,1,0,1,,,,,,
Pregnancy test strip (biozek),,43,2301111610422,,1.8,177.7778,5.0,,0,0,1,0,1,,,0,0,1,10
Herbal Garlic Caps,Pharmaceuticals,44,2301111624207,,84,54.7619,130.0,,0,0,1,0,1,,,0,0,1,2
Utritone Caps,Pharmaceuticals,45,2301111625501,,84,54.7619,130.0,,0,0,1,0,1,,,0,0,1,2
Chodex 3 Caps,,46,2301111633506,,84,54.7619,130.0,,0,0,1,0,1,,,0,0,1,2
Ad Plus Caps,Pharmaceuticals,47,2301111635364,,84,54.7619,130.0,,0,0,1,0,1,,,0,0,1,2
Pros X,Pharmaceuticals,48,2301111648029,,84,54.7619,130.0,,0,0,1,0,1,,,0,0,1,2
Dan- Jaan 10 Caps,Pharmaceuticals,49,2301111649088,,84,54.7619,130.0,,0,0,1,0,1,,,0,0,1,2
Pepto Rest Caps,Pharmaceuticals,50,2301111650305,,84,54.7619,130.0,,0,0,1,0,1,,,0,0,1,2
Soft Las caps,Pharmaceuticals,51,2301111651302,,84,60.7143,135.0,,0,0,1,0,1,,,0,0,1,2
Atwood Bitters,,52,,,87.8,44.6469,127.0,,0,0,1,0,1,Exp 3/25,,,,,
Citro-c  Syrup,Pharmaceuticals,53,2301181942478,,12.1,65.2893,20.0,,0,0,1,0,1,,,0,0,1,5
Fluxacin caps 500mg,Pharmaceuticals,54,2301182057492,,14.9,47.651,22.0,,0,0,1,0,1,Exp 8/25,,0,0,1,10
FS-Desire Oil,Pharmaceuticals,55,2301221212455,,84,54.7619,130.0,,0,0,1,0,1,,,0,0,1,2
FS- Desire Caps,Pharmaceuticals,56,2301221218402,,120,50,180.0,,0,0,1,0,1,,,0,0,1,2
Dynamic Slim Juice,Pharmaceuticals,57,2301221223437,,180,45,261.0,,0,0,1,0,1,,,0,0,1,2
Seretide Inhaler 50/250mcg,Pharmaceuticals,58,2301221259313,,300,45,435.0,,0,0,1,0,1,,,0,0,1,2
Lynux Oint.,,59,,,35.5,46.4789,52.0,,0,0,1,0,1,,,0,0,1,2
TC Dental lotion,Pharmaceuticals,60,2301221315200,,96,50,144.0,,0,0,1,0,1,,,0,0,1,2
Apple Cider kirkland 946ml,Pharmaceuticals,61,2301221728390,,65,63.0769,106.0,,0,0,1,0,1,,,0,0,1,2
Normal Saline Inf. 500ml,Pharmaceuticals,62,2301221734209,,11.8,52.5424,18.0,,0,0,1,0,1,,,0,0,1,5
Natures Bounty Soft Gel,Pharmaceuticals,63,2301221821152,,218.5,45.0801,317.0,,0,0,1,0,1,,,0,0,1,1
Cyprodine Caps,Pharmaceuticals,64,2301221850114,,100,45,145.0,,0,0,1,0,1,,,0,0,1,4
Glucolife Plain,Pharmaceuticals,65,2301221904107,,26.8,45.5224,39.0,,0,0,1,0,1,,,0,0,1,4
EXOCLAV SUSP 228.5/5ml,Pharmaceuticals,67,,,25.8,47.2868,38.0,,0,0,1,0,1,,,0,0,1,4
Seretide Inhaler 50/100mcg,Pharmaceuticals,68,2301221922262,,202.66,45.0706,294.0,,0,0,1,0,1,,,0,0,1,2
Albendazole 400mg O-ben,Pharmaceuticals,69,2301222028291,,3,66.6667,5.0,,0,0,1,0,1,,,0,0,1,10
Yogo Plus baby food,Non-pharmaceuticals,70,2301222042174,,6.5,53.8462,10.0,,0,0,1,0,1,,,0,0,1,8
Coca cola can 330ml,Non-pharmaceuticals,71,,,7.6,57.8947,12.0,,0,0,1,0,1,,,0,0,1,5
Neuromind original,Pharmaceuticals,73,2301241812284,,298.76,45.6018,435.0,,0,0,1,0,1,exp 1/25,,0,0,1,0
On call extra Glucometer,Pharmaceuticals,74,2301241834446,,120,50,180.0,,1,1,1,0,1,,,1,0,1,1
Pepsodent  tooth paste175g,Non-pharmaceuticals,75,2301251941035,,16.7,49.7006,25.0,,0,0,1,0,1,,,0,4,1,4
Energizer Battery AA,Non-pharmaceuticals,76,2301251959467,,37,45.9459,54.0,,1,1,1,0,1,,,0,1,1,1
Day by Day  Men Balm,Pharmaceuticals,77,2301252027264,,7,42.8571,10.0,,1,1,1,0,1,Exp  10/27,,0,2,1,2
Power House,Non-pharmaceuticals,78,2301252041406,,15,46.6667,22.0,,1,1,1,0,1,,,0,2,1,2
i,,79,,,0,0,0.0,,0,0,1,0,1,,,,,,
Izzy Splash,Non-pharmaceuticals,,2301252142233,,13,42.3077,18.5,,1,1,1,0,1,,,0,1,1,1
Lovillea body splash,Non-pharmaceuticals,80,2301252152102,,10,40,14.0,,1,1,1,0,1,,,,,,
Princess Paa Splash,Non-pharmaceuticals,81,2301252153420,,6,1316.6667,85.0,,1,1,1,0,1,,,,,,
Gynicare Syrup,Pharmaceuticals,82,2301271530509,,77,45.4545,112.0,,0,0,1,0,1,,,0,0,1,3
Lexsporin oint,Pharmaceuticals,83,2301271536426,,48,45.8333,70.0,,0,0,1,0,1,,,0,0,1,2
Kamagra Jelly 100mg,Pharmaceuticals,84,,,15,46.6667,22.0,,0,0,1,0,1,,,,,,
